time,open,high,low,close,volume,Dividends,Stock Splits,close_adj,open_adj,high_adj,low_adj,log_return,overnight_return,intraday_return,hl_log_range,mkt_close,mkt_volume,mkt_high,mkt_low,mkt_return
2019-05-21,22585.588090051056,22830.963560594904,22470.73523080335,22678.579613134767,352584.43269999995,0.0,0.0,22678.579613134767,22585.588090051056,22830.963560594904,22470.73523080335,0.002898171558990987,0.0010806123883750915,0.0018175591706158871,0.015071751096195731,940.4275149999999,118781099.23,946.6729400000002,940.217745,-0.0008117279123273869
2019-05-22,22690.21344428497,22835.561646922284,22507.644104697123,22730.174594091797,369936.87510000006,30.590000000000003,0.0,22730.174594091797,22690.21344428497,22835.561646922284,22507.644104697123,0.002413227481826144,-0.0011183812695810837,0.003531608751407238,0.016570540309080155,938.0342299999999,121299664.595,946.1199099999999,936.9853799999999,-0.0024296459465542037
2019-05-23,22721.010396466023,22794.83385457173,22474.837257464253,22673.726121923828,304982.66099999996,0.0,0.0,22673.726121923828,22721.010396466023,22794.83385457173,22474.837257464253,-0.00010102011562735573,-0.0010641287660922666,0.000963108650464874,0.015570277581231832,937.013985,102943311.67,938.7874949999999,931.7315949999997,-0.0010376306014122287
2019-05-24,22586.95941498628,22890.592546868025,22495.6850317274,22686.291963183587,403823.3711,0.0,0.0,22686.291963183587,22586.95941498628,22890.592546868025,22495.6850317274,-0.0008562635952897638,-0.005794815354000093,0.004938551758710289,0.019165248233636478,924.9236050000003,122098707.12999998,937.4239900000002,924.9236050000003,-0.012383164101349285
2019-05-27,22742.724621294215,22877.91165964043,22516.062304376454,22782.01957495117,309454.2060999999,0.0,0.0,22782.01957495117,22742.724621294215,22877.91165964043,22516.062304376454,0.0005926654983310465,-0.00019263241137243003,0.0007852979097034678,0.015458572150493595,929.79599,91439810.91999999,930.0439000000001,925.2859349999999,0.005009738180759692
2019-05-28,22793.879270392976,22911.816098688774,22543.172928149852,22692.13696259766,327910.4266,0.0,0.038306,22692.13696259766,22793.879270392976,22911.816098688774,22543.172928149852,0.0007764273640291353,-1.87241372917473e-05,0.0007951515013208554,0.014758575582275996,926.802,115114853.58999997,933.2858000000001,924.4277850000001,-0.0030752720352339048
2019-05-29,22671.219846542674,22931.093213720953,22501.51358081646,22737.71295854492,359039.1815999999,0.0,0.0,22737.71295854492,22671.219846542674,22931.093213720953,22501.51358081646,0.0021290021499149143,-0.0022220247409555326,0.0043510268908704495,0.019547916827525772,926.3633899999999,114703866.485,929.62436,924.465925,-0.0004513516657131128
2019-05-30,22712.35644556961,22977.362808668553,22455.669474050108,22817.356636181645,269650.84260000003,0.0,0.0,22817.356636181645,22712.35644556961,22977.362808668553,22455.669474050108,-0.000697186261865021,-0.003905291718920736,0.0032081054570557007,0.01779875200758742,924.2656900000001,100613339.07000001,929.2429599999999,922.2347350000001,-0.0021615977272179537
2019-05-31,22831.157506329077,22988.988775846887,22568.17262088053,22805.231572363282,306165.3529,13.632,0.0,22805.231572363282,22831.157506329077,22988.988775846887,22568.17262088053,-0.004603039691275415,0.001130403920559137,-0.005733443611834556,0.01558507736949532,915.2455799999998,108804771.755,924.8377899999999,915.2455799999998,-0.009351118375532657
2019-06-03,22701.329964705845,23038.502220656294,22325.49344873407,22724.654999414062,300917.23250000016,0.0,0.0,22724.654999414062,22701.329964705845,23038.502220656294,22325.49344873407,-0.008153363542132289,-0.0026465054511773424,-0.005506858090954936,0.021131239234126596,902.459145,135055103.50500003,911.3362300000001,896.5569800000001,-0.013414793619392944
2019-06-04,22614.50198556627,22942.821158155264,22514.262615238193,22814.542714550786,194717.8696,100.0,0.0,22814.542714550786,22614.50198556627,22942.821158155264,22514.262615238193,0.0015430026237435162,-0.000788012218520278,0.0023310148422637893,0.015357264656668994,906.9310600000001,98027046.6,907.17897,899.350735,0.004713167588356724
2019-06-05,22776.934517063513,23185.85228764841,22619.394533678074,22856.579177001957,170578.41229999997,179.5,0.0,22856.579177001957,22776.934517063513,23185.85228764841,22619.394533678074,0.0023400851032568774,0.002326897963343973,1.3187139912885105e-05,0.01863758113601792,907.169435,91001038.82499999,913.8248649999999,907.150365,0.00025058210880222386
2019-06-06,22873.603959116735,22995.263986565253,22585.670701175022,22853.948532470702,233258.41729999997,0.0,0.0,22853.948532470702,22873.603959116735,22995.263986565253,22585.670701175022,0.0005130488464504689,0.0006767410262555728,-0.0001636921798051081,0.014420701480259387,904.1182349999999,96091708.58000001,907.1122249999997,895.6702250000001,-0.0032124349987207733
2019-06-07,22905.01102462536,23144.954406340843,22717.69091368273,23072.82030092773,268638.1416,0.0,0.0,23072.82030092773,22905.01102462536,23144.954406340843,22717.69091368273,0.0086738171994906,0.0035168515029451106,0.005156965696545508,0.01636048494816555,913.71998,93295074.01,913.71998,906.7212900000001,0.010072787473081638
2019-06-10,23078.696829855595,23294.56858198102,22938.693901386807,23163.47312846679,335171.1142,0.0,0.0,23163.47312846679,23078.696829855595,23294.56858198102,22938.693901386807,0.00018075776182112428,0.0002671917256771423,-8.643396385602496e-05,0.01459027153369764,918.12515,113247776.635,921.93915,914.0251000000001,0.004585909172096403
2019-06-11,23125.26600000317,23280.640171391773,22978.536947786735,23117.979036523433,336490.6246999999,0.0,0.02725,23117.979036523433,23125.26600000317,23280.640171391773,22978.536947786735,0.003287316624582714,-0.00013739800483244898,0.003424714629415166,0.011591857201334316,917.3337449999998,91247442.295,919.9463349999999,915.34093,-0.0008222518263078646
2019-06-12,23104.256819714617,23187.602814449805,22780.640502146078,23066.118195800773,315501.4422,2.35,0.0,23066.118195800773,23104.256819714617,23187.602814449805,22780.640502146078,-0.0009072164420029952,-0.0005534298900784693,-0.0003537865519245181,0.013802656333685345,909.8010949999998,95368917.44,915.9320999999999,909.4769050000002,-0.007861951192085362
2019-06-13,23036.832783853268,23139.551507507826,22886.314642573987,23044.10621030273,243608.1057,0.0,0.0,23044.10621030273,23036.832783853268,23139.551507507826,22886.314642573987,-0.0014924853042581462,-0.00202230093614787,0.0005298156318897344,0.01009692172766331,905.9012800000002,93962228.425,909.8010949999998,902.2875149999999,-0.004095912823255741
2019-06-14,22889.188166047526,23107.34554075336,22674.510006315766,22932.43141484374,197976.7523,65.23,0.0,22932.43141484374,22889.188166047526,23107.34554075336,22674.510006315766,-0.006651859709572558,-0.001052231170344719,-0.0055996285392278435,0.016857693553239017,909.2671350000002,109960976.32,910.3064500000002,904.5377749999999,0.0035361417643959515
2019-06-17,22978.202794336845,23057.587069907033,22681.411276773157,22950.103164355467,265253.0486,0.0,0.0,22950.103164355467,22978.202794336845,23057.587069907033,22681.411276773157,0.0030511510205334384,0.0031319348289197274,-8.078380838631221e-05,0.014988734644765302,902.9168249999999,100053605.965,910.7641299999998,900.5521450000002,-0.006682594596691822
2019-06-18,22915.24910976086,23002.96741023052,22541.985164834303,22809.200583984373,243963.66810000004,0.0,0.0,22809.200583984373,22915.24910976086,23002.96741023052,22541.985164834303,-0.007058599742137385,-0.002565597729485833,-0.004493002012651532,0.019614543691143974,900.113535,103272707.77999999,903.2505499999997,895.288825,-0.0029649408330138906
2019-06-19,22870.596178554002,23078.804555086033,22719.84259581501,22976.14886831055,160544.92519999994,91.65,0.0,22976.14886831055,22870.596178554002,23078.804555086033,22719.84259581501,0.007371829666826807,0.0030603585661285095,0.0043114711006982855,0.015649178430080977,905.5294150000001,108527207.905,905.8631399999999,902.802405,0.005719909427508465
2019-06-20,22905.34107266059,23413.10276563265,22782.502105302294,23114.699342724613,361079.8893999999,0.0,0.0,23114.699342724613,22905.34107266059,23413.10276563265,22782.502105302294,0.007583596458975302,0.002763461509414952,0.004820134949560333,0.01817924425346593,914.57813,123250582.80499999,917.5816550000001,904.842895,0.0094807813530679
2019-06-21,23239.29469412372,23327.92175679528,23005.236619099982,23121.033847412113,240445.3031,0.0,0.0,23121.033847412113,23239.29469412372,23327.92175679528,23005.236619099982,-0.0017629628792543896,0.0008723222999494447,-0.002635285179203871,0.0108794946024862,914.5972,164913488.79,919.6698200000001,914.5209199999999,1.988135823025958e-05
2019-06-24,23138.62905178254,23324.48505757051,23043.812728288205,23218.212994189456,241520.5113,0.0,0.0,23218.212994189456,23138.62905178254,23324.48505757051,23043.812728288205,0.0023621177839544703,0.0017792967990948986,0.0005828209848595669,0.011541925390479107,918.077475,108199604.375,922.1393849999998,915.1692999999998,0.0036214241914568155
2019-06-25,23229.75701875601,23358.821689797245,22990.422994028282,23240.678375585943,490010.7985999999,0.0,0.0,23240.678375585943,23229.75701875601,23358.821689797245,22990.422994028282,0.001022647141809415,0.0016356444546848665,-0.0006129973128754581,0.016357105927226574,915.4839550000003,115144783.95499998,918.439805,915.4172099999998,-0.0026973985477182654
2019-06-26,23151.421125211073,23501.508472648897,23002.37145477122,23287.83055073242,347880.46989999997,0.0,0.0,23287.83055073242,23151.421125211073,23501.508472648897,23002.37145477122,0.002641051776836735,-0.0001575900537781892,0.002798641830614905,0.017956781006025577,914.530455,113869468.17000002,917.9344500000001,913.8153299999999,-0.0009936122112526341
2019-06-27,23250.705647796454,23393.034942829636,22821.622371624075,22955.027515625006,343660.535,0.0,0.0,22955.027515625006,23250.705647796454,23393.034942829636,22821.622371624075,-0.009195759867730318,-0.0008506286152457519,-0.008345131252484532,0.019705524848224746,899.2553849999999,117171944.025,914.8641799999998,899.2553849999999,-0.016060466754324793
2019-06-28,22996.466634766235,23318.972757911295,22782.58815717885,23054.688110009767,476422.32779999997,0.0,0.0,23054.688110009767,22996.466634766235,23318.972757911295,22782.58815717885,0.0033816825184736572,0.0012473626276181832,0.002134319890855511,0.01865647897547919,905.7677900000003,116457400.66000001,905.7677900000003,895.4509199999999,0.006880360537712338
2019-07-01,23246.11742251299,23365.171103051107,23003.993708011203,23198.5476366211,486712.8653,0.0,0.0,23198.5476366211,23246.11742251299,23365.171103051107,23003.993708011203,0.004743668436608135,0.008102350087562825,-0.0033586816509546718,0.01686459372641633,920.7091350000002,117687511.01,920.7091350000002,913.1288099999997,0.015600405420068355
2019-07-02,23225.59484283214,23374.16348428649,23003.649989915662,23115.06451088867,416006.3988,0.0,0.0,23115.06451088867,23225.59484283214,23374.16348428649,23003.649989915662,-0.0010489718616444035,0.0007420357537311095,-0.0017910076153755216,0.014237166563012072,917.24793,102519795.57499999,921.8056600000002,915.1692999999998,-0.003591229557715842
2019-07-03,23190.066863269953,23322.037227633966,23016.766705802376,23189.109109130863,483661.6145000001,0.0,0.0,23189.109109130863,23190.066863269953,23322.037227633966,23016.766705802376,0.0029819001581036157,0.0033589281504817392,-0.00037702799237811175,0.013281242077289628,915.731865,108442775.48,916.952345,912.4136849999999,-0.0015772877705270817
2019-07-04,23208.11030190026,23324.293461603644,23127.926350300997,23223.858333349614,214734.20169999998,0.0,0.0,23223.858333349614,23208.11030190026,23324.293461603644,23127.926350300997,0.001721222360721318,0.0014511676971871454,0.000270054663534185,0.008319665469992497,927.7936400000001,128836567.20500001,927.7936400000001,916.9332749999999,0.01247725246592281
2019-07-05,23256.997580279898,23318.708134450557,23142.69543760592,23234.329486083985,194652.9806,0.0,0.0,23234.329486083985,23256.997580279898,23318.708134450557,23142.69543760592,0.0002264162653922042,0.0010733768323718798,-0.0008469605669796727,0.007717995841625253,929.9866900000001,111735535.16999999,929.9866900000001,925.04756,0.002251153284960632
2019-07-08,23241.175782461,23283.339292145905,23135.55817877645,23200.280172607425,251445.3364,0.0,0.0,23200.280172607425,23241.175782461,23283.339292145905,23135.55817877645,-0.0014699581734374802,0.0006177825020499907,-0.002087740675487476,0.006908772894142409,921.4147250000001,113525140.25000004,927.5934050000001,919.02144,-0.008829448833305088
2019-07-09,23176.86689270631,23271.955866400138,23131.233650983504,23238.89813188477,107007.99650000001,0.0,0.0,23238.89813188477,23176.86689270631,23271.955866400138,23131.233650983504,0.002106065646931327,-0.000805611580063453,0.002911677226994776,0.006299901540045231,923.9891750000002,120576053.44500001,923.9891750000002,918.2681749999998,0.0026603820090193987
2019-07-10,23262.29377858176,23342.640831295823,23182.389499469933,23278.245191748054,247486.40609999996,0.0,0.0,23278.245191748054,23262.29377858176,23342.640831295823,23182.389499469933,0.0012578819443300724,0.0004431975944269654,0.0008146843499031189,0.007056528388340529,928.3752750000001,118729409.99500003,929.62436,926.0296650000003,0.004515476601791967
2019-07-11,23266.847399810948,23348.102845926347,23201.071086214844,23253.0949324707,234107.2588,0.0,0.0,23253.0949324707,23266.847399810948,23348.102845926347,23201.071086214844,-0.0013170306994638877,-0.0001549821701724048,-0.0011620485292914823,0.006984155593240409,933.1237050000002,127444638.36999996,934.44907,929.6911050000002,0.004864507446918264
2019-07-12,23261.988168581654,23436.998742083342,23205.455963596927,23352.234047314458,242553.1852,0.0,0.0,23352.234047314458,23261.988168581654,23436.998742083342,23205.455963596927,0.004226593780393542,0.0003587448464819226,0.003867848933911621,0.010059892006411827,930.0439000000001,126819237.71999998,936.4323500000004,929.0141200000004,-0.003152262560022189
2019-07-15,23340.490956013957,23477.14295279125,23246.917101015253,23344.90690922852,285876.3520000001,0.0,0.0,23344.90690922852,23340.490956013957,23477.14295279125,23246.917101015253,0.00017517167340070435,-0.0006359928989638753,0.0008111645723645535,0.009195453217464525,927.3073549999998,112223851.125,930.2918099999999,925.7817549999997,-0.002809697453352216
2019-07-16,23634.701854676612,23721.057538059355,23469.315011792012,23627.790644775392,379716.16969999997,0.0,0.0,23627.790644775392,23634.701854676612,23721.057538059355,23469.315011792012,0.005496767623325132,0.004921256529534251,0.000575511093790896,0.008472975680125276,936.4418850000002,135470114.37999994,936.4418850000002,929.7101749999999,0.009346583659711185
2019-07-17,23750.514412902536,23927.892914835364,23493.876830349418,23763.348074365233,362248.63310000004,0.0,0.0,23763.348074365233,23750.514412902536,23927.892914835364,23493.876830349418,0.005889771168637724,0.007149511542744247,-0.0012597403741065405,0.017742080868053314,936.8804950000002,135699650.435,939.7600649999998,933.524175,0.000446495111687193
2019-07-18,23705.975752307833,23866.768499030157,23454.53931682291,23653.294462499995,336644.5179,0.0,0.0,23653.294462499995,23705.975752307833,23866.768499030157,23454.53931682291,-0.003775317397402188,-0.0026420731861308464,-0.0011332442112713418,0.015870093183246847,930.663675,121301009.02999999,933.9437150000001,929.6720349999999,-0.006348186951887065
2019-07-19,23756.141926137305,24013.05900443688,23412.14806256086,23704.68874960937,574351.9352000001,0.0,0.0,23704.68874960937,23756.141926137305,24013.05900443688,23412.14806256086,0.0064547812398368185,0.003438219264344938,0.0030165619754918957,0.021796207081222062,936.6611899999998,153179307.785,940.2654199999998,932.63742,0.006124965531056988
2019-07-22,23684.566094255635,23933.568381218854,23398.218545913584,23561.854506542968,449188.09180000005,0.0,0.0,23561.854506542968,23684.566094255635,23933.568381218854,23398.218545913584,-0.005240398628470557,-0.0015052099121764001,-0.003735188716294132,0.021139077189329995,936.37514,129001656.19499998,939.321455,934.50628,-0.00029123693198253195
2019-07-23,23560.409131683038,23806.565336604086,23398.87929136071,23613.712947656248,388704.69759999996,0.0,0.0,23613.712947656248,23560.409131683038,23806.565336604086,23398.87929136071,0.00225044391313789,-0.0007723693242455853,0.003022813237383456,0.018101948138858896,943.45011,128449655.975,944.394075,935.0783799999999,0.007177279640633719
2019-07-24,23679.750467428898,23834.996099829117,23414.078009939072,23596.74560600586,409601.15500000014,0.0,0.0,23596.74560600586,23679.750467428898,23834.996099829117,23414.078009939072,-0.0013824235622812773,0.00319212429826715,-0.004574547860548428,0.016444104231337426,942.4489350000001,126638883.195,948.589475,940.47519,-0.0010123770460676973
2019-07-25,23596.74555223214,23605.858749428015,23596.74555223214,23601.30215083008,783.996,0.0,0.0,23601.30215083008,23596.74555223214,23605.858749428015,23596.74555223214,0.00035402671178382824,-4.1905158577875585e-09,0.0003540309022996785,0.0007059607186246774,948.6848250000003,134626800.84000003,951.1067149999999,940.9614750000002,0.006288230680509827
2019-07-26,23596.745617247245,23653.703104587832,23573.962622311003,23610.415414208983,3799.179,0.0,0.0,23610.415414208983,23596.745617247245,23653.703104587832,23573.962622311003,0.0007017884050094809,-0.0003540258357574755,0.0010558142407669524,0.006082927150869812,947.1592250000002,112566005.06500001,952.0888199999998,946.7968950000001,-0.001534577608311652
2019-07-29,23610.415483801306,23662.816376862364,23610.415483801306,23626.363581689453,12990.258,0.0,0.0,23626.363581689453,23610.415483801306,23662.816376862364,23610.415483801306,0.0012084896540978394,5.327534372173971e-09,0.0012084843265634721,0.0038816129476203767,951.5357900000001,108112492.61500001,951.5357900000001,942.3345149999998,0.004395716094809215
2019-07-30,23619.058171726436,23629.13255509656,23618.178183866206,23628.25256723633,7.148,0.0,0.0,23628.25256723633,23619.058171726436,23629.13255509656,23618.178183866206,6.654394374253019e-05,-0.00021995493242247085,0.0002864988761650006,0.0004320462640786787,940.1700699999998,127062885.57499999,956.141195,940.1700699999998,-0.01145774790217472
2019-07-31,23672.950702024653,23974.098798386643,23513.03016095227,23751.508920068365,307412.6226,0.0,0.0,23751.508920068365,23672.950702024653,23974.098798386643,23513.03016095227,0.0025392585065200464,-4.957257433510303e-05,0.002588831080855136,0.02081381015923929,945.5478099999997,124527490.93499996,947.2068999999999,936.9472400000001,0.005438447654797086
2019-08-01,23752.866701374656,24091.363489324616,23570.042711645765,23961.98413110352,346413.2347000001,0.0,0.0,23961.98413110352,23752.866701374656,24091.363489324616,23570.042711645765,0.007984699754281373,-0.002271006275504604,0.010255706029785967,0.02081892408424544,951.0113649999998,128737174.365,951.0113649999998,944.8040800000001,0.005493647835714379
2019-08-02,23852.002916526824,24131.096878041855,23650.10799004181,23894.473396875,420260.8474,0.0,0.0,23894.473396875,23852.002916526824,24131.096878041855,23650.10799004181,-0.0023281747464525162,-0.0032112800553254998,0.0008831053088729655,0.021180579971609638,945.0138499999998,137425704.73999998,945.2903650000003,939.8554150000001,-0.006032250605790294
2019-08-05,23875.910022302996,24226.110349239738,23636.28540826139,23876.54569506836,521383.6681000001,0.0,0.0,23876.54569506836,23875.910022302996,24226.110349239738,23636.28540826139,0.0014636717605393884,0.003916920169087127,-0.0024532484085477597,0.024839938632334965,927.8985250000001,141396832.00499997,943.001965,927.8985250000001,-0.017427314704409138
2019-08-06,23876.5459237973,23881.10252361999,23867.432724151917,23871.98932397461,53840.842,0.0,0.0,23871.98932397461,23876.5459237973,23881.10252361999,23867.432724151917,-0.00033034643421364206,1.653721905967652e-08,-0.000330362971432688,0.0009911094217428412,919.7556350000001,162315439.66500005,921.2240249999999,913.8248649999999,-0.008404490463558643
2019-08-07,23763.175045258988,24105.44483947211,23576.0739278017,23985.632517822258,404785.2237000001,0.0,0.0,23985.632517822258,23763.175045258988,24105.44483947211,23576.0739278017,0.003985320158971928,-0.0035016590120504976,0.007486979171022435,0.021032894780328576,921.0142549999999,127641593.33,926.7638600000002,916.9237399999998,0.0013039048101970234
2019-08-08,24007.29923438043,24314.547068776195,23664.247433773555,24190.6525758789,570371.8370999999,0.0,0.0,24190.6525758789,24007.29923438043,24314.547068776195,23664.247433773555,0.012105582416334866,0.0018139798080927041,0.010291602608242153,0.0299064329920437,929.8913399999999,150420422.28,930.4539050000001,919.3742350000001,0.009146188191190754
2019-08-09,24284.25847372466,24339.79825124733,24218.518214361033,24276.59117050781,238539.9892,0.0,0.0,24276.59117050781,24284.25847372466,24339.79825124733,24218.518214361033,0.0040136394080868675,0.004218374307900386,-0.00020473489981350857,0.006193427342096587,929.03319,127340773.615,933.1809149999999,929.0236550000001,-0.0008803435211276314
2019-08-12,24184.95755606376,24382.61308692499,23860.77555397202,24085.629546679684,415384.8745,0.0,0.0,24085.629546679684,24184.95755606376,24382.61308692499,23860.77555397202,-0.0058044533545824175,-0.004749831402367505,-0.0010546219522149058,0.022043890971026197,929.9580849999998,119864799.65499999,932.1702049999999,927.96527,0.0009487806286393756
2019-08-13,24146.25101420247,24348.39942015377,23817.843955563338,24090.57590302734,659215.4594999999,0.0,0.0,24090.57590302734,24146.25101420247,24348.39942015377,23817.843955563338,-0.002647227589192293,-0.002915736586820161,0.00026850899762784626,0.022179288454382207,921.8724049999998,136051844.73000002,927.8413150000001,919.2026050000001,-0.008326620515878257
2019-08-14,24174.01901650456,24322.54664122802,23945.84781145662,24059.19463808594,417871.73240000004,0.0,0.0,24059.19463808594,24174.01901650456,24322.54664122802,23945.84781145662,-0.0014565060657286584,0.0048170666717171715,-0.006273572737445835,0.01715373314531911,923.855685,119624584.4,930.6064649999998,923.855685,0.002049118955335688
2019-08-15,23912.90707987005,24371.060708692075,23692.052051654842,24261.479195605465,686381.2311000001,15.371046803000002,0.0,24261.479195605465,23912.90707987005,24371.060708692075,23692.052051654842,0.003716491016949078,-0.008233913023525018,0.011950404040474073,0.027514157759345185,933.8388300000001,125037870.87999998,933.8388300000001,911.3171600000003,0.010248208535314569
2019-08-16,24265.528397304217,24381.783471441384,24164.17082472625,24256.625520996095,502289.9015,0.0,0.0,24256.625520996095,24265.528397304217,24381.783471441384,24164.17082472625,-0.0011607343861575227,-0.00039170796577428475,-0.00076902642038323,0.010315123494859406,934.4300000000001,149184190.46,939.7791349999999,929.5480800000001,0.000603425593535218
2019-08-19,24149.92741562375,24184.539994340295,23906.816268164006,24029.430114160157,452035.5904,0.0,0.0,24029.430114160157,24149.92741562375,24184.539994340295,23906.816268164006,-0.003599564515411733,-0.000833944475924955,-0.0027656200394867827,0.009942099576680914,935.4121050000002,102959006.27999999,939.6551799999999,933.638595,0.0010016216889200636
2019-08-20,23991.18638924279,24113.300522572335,23914.62991862843,24049.797532128912,358783.6026,0.0,0.0,24049.797532128912,23991.18638924279,24113.300522572335,23914.62991862843,0.0019617326757501567,-0.0013613728621903974,0.003323105537940562,0.009360838329510318,938.882845,115477307.54500002,939.531225,936.098625,0.003531305862615231
2019-08-21,24145.435445680414,24271.85260091925,23898.030622250466,24071.449266796877,472214.3724,0.0,0.0,24071.449266796877,24145.435445680414,24271.85260091925,23898.030622250466,0.00033132956431000074,0.004653880469637421,-0.004322550905327429,0.017130864678326745,948.14133,139423973.76,949.15204,937.57655,0.009356569357356324
2019-08-22,24170.0409399168,24333.052885787336,23923.082990813957,24101.862793164062,489846.9259999999,0.0,0.0,24101.862793164062,24170.0409399168,24333.052885787336,23923.082990813957,0.005867362431450902,0.006222075340186398,-0.0003547129087355138,0.019102172949170073,950.8874099999997,122419636.16,952.231845,947.044805,0.0027576087185042773
2019-08-23,24143.785920775226,24322.002334004286,23942.959901238755,24074.928428027342,435348.6925999999,0.0,0.0,24074.928428027342,24143.785920775226,24322.002334004286,23942.959901238755,-0.00086234102033459,0.0008827095668148393,-0.0017450505871494267,0.01699640615637687,946.301075,114225600.42,951.7932350000001,944.7564050000001,-0.004610062706846414
2019-08-26,23998.330122830503,24245.78279990248,23749.215892949105,23989.393074804688,412087.26450000005,53.60016312,0.0,23989.393074804688,23998.330122830503,24245.78279990248,23749.215892949105,-0.0018875302797277112,-0.0046571426042072445,0.0027696123244795525,0.022429125234736738,937.17608,144598122.44,938.825635,931.5695000000003,-0.00923902982697137
2019-08-27,24031.074385333854,24185.195114760267,23703.553242655296,23863.82962265624,442137.3560000001,0.0,0.0,23863.82962265624,24031.074385333854,24185.195114760267,23703.553242655296,-0.0018580958042678413,0.0030083173047348614,-0.004866413109002736,0.019505500777666336,931.3692649999999,143840528.55,942.5252149999998,931.3692649999999,-0.005926338305311542
2019-08-28,23869.564934071557,24097.098384602526,23624.302532178655,23812.62654345703,380598.9679,0.0,0.0,23812.62654345703,23869.564934071557,24097.098384602526,23624.302532178655,-0.005210864878517527,-0.0005272859315425517,-0.004683578946974996,0.019613823195597256,931.8174100000002,111784382.97500001,935.7172250000002,931.6648500000001,0.00045868325645932295
2019-08-29,23875.419342201858,24073.30909163231,23664.707938445794,23863.364330566408,321970.2865,0.0,0.0,23863.364330566408,23875.419342201858,24073.30909163231,23664.707938445794,0.0003936595213622654,0.0033307202707290587,-0.002937060749366789,0.019406179753762562,933.0855649999999,114099166.32,933.2667299999997,928.07969,0.0012967816504041447
2019-08-30,23983.68458719152,24240.81183286425,23790.26207438713,24088.391110546876,262390.3359,0.0,0.0,24088.391110546876,23983.68458719152,24240.81183286425,23790.26207438713,0.011551943390871166,0.004050654089217124,0.00750128930165404,0.01876789994500164,938.3012099999997,120337363.78999999,939.0735450000002,934.668375,0.005314914533386714
2019-09-02,24088.391110546876,24088.391110546876,24088.391110546876,24088.391110546876,0.0,0.0,0.0,24088.391110546876,24088.391110546876,24088.391110546876,24088.391110546876,0.0,-9.01501095995627e-18,2.1993518117824348e-17,2.5957014315736155e-17,938.3012099999997,120337363.78999999,939.0735450000002,934.668375,0.0
2019-09-03,24107.673170577636,24213.000495273398,23771.570649225025,23953.219804589844,309887.43929999997,0.0,0.0,23953.219804589844,24107.673170577636,24213.000495273398,23771.570649225025,-0.007101836452428184,-3.526849892358453e-05,-0.007066567953504584,0.020333493935568218,933.8197600000001,120282184.745,939.3977349999998,933.1141700000001,-0.004564951523248292
2019-09-04,23846.251717069386,24094.9629982541,23365.873009993185,23654.625028320315,359677.11360000004,0.0,0.0,23654.625028320315,23846.251717069386,24094.9629982541,23365.873009993185,-0.008856086295700616,-0.00547317587240493,-0.003382910423295689,0.02864704489011928,932.1702049999999,116166726.18499999,934.3441849999997,928.108295,-0.0016858087467953018
2019-09-05,23760.835103374437,23992.554181305808,23519.48265850436,23669.147450292967,378691.39699999994,51.00000000000001,0.0,23669.147450292967,23760.835103374437,23992.554181305808,23519.48265850436,-0.0031265393892640405,0.0033927282887977446,-0.006519267678061774,0.021161140797697053,931.3692649999999,108531765.63499999,936.0223449999999,931.3692649999999,-0.0008196191702065884
2019-09-06,23659.29495321158,23822.411565490725,23535.646012810896,23680.428935156247,270878.59899999993,0.0,0.0,23680.428935156247,23659.29495321158,23822.411565490725,23535.646012810896,-0.0004352333099072588,0.0010733790857050019,-0.0015086123956122538,0.013960248555661667,928.7852799999998,103521113.60000001,933.2190549999999,928.5850450000002,-0.002649060841652165
2019-09-09,23745.27548355532,23849.9639373332,23447.003835650983,23548.635072167966,342774.2116,0.0,0.0,23548.635072167966,23745.27548355532,23849.9639373332,23447.003835650983,-0.007889432770497409,0.0015079206133713405,-0.00939735338386875,0.020171672211333605,928.8234200000003,99438426.83500001,929.6911050000002,927.2501450000001,3.915409096126117e-05
2019-09-10,23667.011149412454,23802.20993221046,23251.267438637755,23363.408325878903,432530.414,0.0,0.0,23363.408325878903,23667.011149412454,23802.20993221046,23251.267438637755,-0.006806075278498417,0.0041921433875331555,-0.010998218666031564,0.02444220323279339,925.1429099999999,122371675.11,931.9890399999999,923.33126,-0.0037857978739138025
2019-09-11,23384.233305389156,23663.43619845065,23183.896560782938,23448.745225781247,282836.9534,0.0,0.0,23448.745225781247,23384.233305389156,23663.43619845065,23183.896560782938,0.0044004844515096245,0.0012880093601152387,0.0031124750913944,0.021096816822286514,924.2370849999998,90669945.48500001,927.8794549999999,922.1679899999999,-0.000934047311967993
2019-09-12,23497.999581929973,23687.068630641425,23310.763201253754,23516.61552548828,591969.5172000001,0.0,0.0,23516.61552548828,23497.999581929973,23687.068630641425,23310.763201253754,0.005981265151263487,0.0006530877499439367,0.005328177401319553,0.01870375504995667,930.6827450000001,117446637.84,930.6827450000001,927.097585,0.006626660029209437
2019-09-13,23584.313449118774,23799.56847667745,23399.87723262054,23643.58603076172,564015.1652,0.0,0.0,23643.58603076172,23584.313449118774,23799.56847667745,23399.87723262054,0.0032540876674083917,0.002674978696855019,0.0005791089705533793,0.016335089479056507,941.3142699999999,139110949.24500003,941.3142699999999,930.5683250000002,0.010830431881745239
